source_file,system_zh,olive_brand,adulterant,round,ratio,olive_fraction_pct,adulteration_pct,adulteration_class,eem_mean,eem_max,eem_std,eem_total,blue_430_480_mean,blue_430_480_max,green_500_560_mean,green_500_560_max,red_600_640_mean,red_600_640_max,uv_red_600_640_mean,uv_blue_430_480_mean,visible_430_640_total,red_blue_ratio,red_green_ratio,green_blue_ratio,red_visible_fraction
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/3：8/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,3:8,27.2727,72.7273,heavy_adulteration,275.53131103515625,7839.72021484375,721.245361328125,2603770.75,207.0309295654297,4859.2001953125,217.2548828125,4074.820068359375,142.57249450683594,2896.39990234375,0.0,0.0,1023550.5,0.6886531114817048,0.656245291267569,1.04938369459649,0.188044321579455
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/4：7/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,4:7,36.3636,63.6364,heavy_adulteration,278.3872375488281,7838.68994140625,739.8881225585938,2630759.5,198.90516662597656,4889.2001953125,216.09629821777344,4136.27978515625,146.1550750732422,2969.530029296875,0.0,0.0,1012046.6875,0.7347977773411789,0.6763423325725388,1.0864287780804331,0.19496071296592732
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/5：6/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,5:6,45.4545,54.5455,heavy_adulteration,288.11572265625,7951.97998046875,775.1918334960938,2722693.5,195.06153869628906,4998.4501953125,215.53314208984375,4123.60986328125,148.67945861816406,3032.969970703125,0.0,0.0,1007105.875,0.7622182150805231,0.6898217902208567,1.1049494555688886,0.19930105722479347
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/6：5/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,6:5,54.5455,45.4545,light_adulteration,296.44183349609375,8535.669921875,806.055908203125,2801375.25,190.99658203125,5128.740234375,225.576416015625,4396.85986328125,158.35601806640625,3194.5400390625,0.0,0.0,1034993.0625,0.8291039324012239,0.7020060880541311,1.1810494849466349,0.20655271300409653
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/7：4/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,7:4,63.6364,36.3636,light_adulteration,308.616943359375,8545.3896484375,844.3651733398438,2916430.25,189.31243896484375,5178.4501953125,227.73460388183594,4465.0400390625,163.70669555664062,3298.1201171875,0.0,0.0,1044361.75,0.8647434663408372,0.7188485721859561,1.2029563610512197,0.21161637418718982
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/8：3/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,8:3,72.7273,27.2727,light_adulteration,308.6236572265625,8558.5498046875,862.818359375,2916493.5,178.2179412841797,5177.2099609375,226.45562744140625,4490.89013671875,166.3763427734375,3337.179931640625,0.0,0.0,1025830.125,0.9335555143383936,0.7346973176093354,1.2706668281485853,0.21895249225575342
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/9：2/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,9:2,81.8182,18.1818,light_adulteration,328.2239685058594,8572.75,919.1126708984375,3101716.5,176.59046936035156,5182.2099609375,238.21719360351562,4750.93994140625,178.06202697753906,3517.239990234375,0.0,0.0,1064633.875,1.0083331598482332,0.7474776422999283,1.348981024386017,0.22579004859748072
data/伯爵特级初榨混金龙鱼菜籽油/第二轮/10：1/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,2,10:1,90.9091,9.0909,pure_evoo_proxy,342.92877197265625,8607.9697265625,949.2890014648438,3240677.0,175.33242797851562,5183.81982421875,255.6219940185547,4805.97998046875,185.94105529785156,3632.27001953125,0.0,0.0,1116573.5,1.0605057853880293,0.7274063223094506,1.4579276378466037,0.22481316444889224
data/伯爵特级初榨混金龙鱼菜籽油/第二轮/1：10/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,2,1:10,9.0909,90.9091,heavy_adulteration,252.92796325683594,7319.759765625,649.98876953125,2390169.25,207.00601196289062,4352.91015625,203.23426818847656,3703.409912109375,128.1088409423828,2589.3798828125,0.0,0.0,973868.5625,0.6188653126967308,0.6303505872997064,0.9817795400219113,0.1775875556100235
data/伯爵特级初榨混金龙鱼菜籽油/第二轮/2：9/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,2,2:9,18.1818,81.8182,heavy_adulteration,264.1207580566406,7469.47021484375,684.445556640625,2495941.25,205.17762756347656,4428.2998046875,212.22024536132812,3958.110107421875,135.96910095214844,2741.43994140625,0.0,0.0,1000869.125,0.6626896991846417,0.6406980638437588,1.0343244867735313,0.1833988846941568
data/伯爵特级初榨混金龙鱼菜籽油/第二轮/3：8/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,2,3:8,27.2727,72.7273,heavy_adulteration,277.2427062988281,7833.7998046875,723.805419921875,2619943.5,207.428466796875,4835.43017578125,216.9497528076172,4046.949951171875,143.85586547851562,2906.9599609375,0.0,0.0,1026482.125,0.6935203591215211,0.663083792231825,1.0459015346922678,0.1891951327207094
data/伯爵特级初榨混金龙鱼菜籽油/第二轮/4：7/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,2,4:7,36.3636,63.6364,heavy_adulteration,276.1260986328125,7839.7001953125,735.5885620117188,2609391.5,195.91970825195312,4772.52001953125,217.4276123046875,4140.6298828125,146.3290557861328,2970.4599609375,0.0,0.0,1010129.9375,0.7468827732790955,0.6730012511385927,1.1097791699204451,0.19556317599962672
data/伯爵特级初榨混金龙鱼菜籽油/第二轮/5：6/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,2,5:6,45.4545,54.5455,heavy_adulteration,287.24676513671875,7857.47998046875,771.2892456054688,2714482.0,194.55349731445312,4973.72021484375,219.73968505859375,4212.16015625,151.08599853515625,3065.969970703125,0.0,0.0,1019075.375,0.7765781640737132,0.6875681004425803,1.1294563549992438,0.20014819193310393
data/伯爵特级初榨混金龙鱼菜籽油/第二轮/6：5/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,2,6:5,54.5455,45.4545,light_adulteration,302.936279296875,8535.349609375,817.928466796875,2862747.75,195.68881225585938,5177.080078125,226.58668518066406,4427.240234375,158.5629425048828,3192.3701171875,0.0,0.0,1045628.5625,0.8102810777311261,0.6997893176232607,1.1578928882582895,0.20471893789702716
